TimeUTC,TimeDK,PriceArea,SatisfiedDemand,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,DominatingDirection,aFRRUpMW,aFRRVWAUpEUR,aFRRVWAUpDKK,aFRRDownMW,aFRRVWADownEUR,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownEUR,mFRRMarginalPriceDownDKK
2026-01-01 03:15:00,2026-01-01T04:15:00,DK2,-271.0,-120.88,-902.84,4.3,-1.0,0.0,0.0,0.0,-6.19,-120.88,-902.84,4.3,32.12,4.0,29.88
2026-01-01 03:30:00,2026-01-01T04:30:00,DK2,-237.0,-1.0,-7.47,3.48,-1.0,0.04,61.05,455.98,-0.53,22.2,165.81,3.48,25.99,-1.0,-7.47
2026-01-01 03:45:00,2026-01-01T04:45:00,DK2,-256.0,-10.0,-74.69,3.05,-1.0,22.18,681.57,5090.58,0.0,0.0,0.0,3.05,22.78,-10.0,-74.69
2026-01-01 04:00:00,2026-01-01T05:00:00,DK2,-360.0,-5.0,-37.34,3.06,-1.0,20.91,736.38,5499.95,0.0,0.0,0.0,3.06,22.85,-5.0,-37.34
2026-01-01 04:15:00,2026-01-01T05:15:00,DK2,29.0,361.7,2701.5,2.38,1.0,2.74,361.7,2701.5,-5.7,-36.66,-273.81,2.38,17.78,0.0,0.0
2026-01-01 04:30:00,2026-01-01T05:30:00,DK2,85.0,2.39,17.85,2.39,1.0,0.0,0.0,0.0,-10.24,-23.13,-172.76,2.39,17.85,2.39,17.85
2026-01-01 04:45:00,2026-01-01T05:45:00,DK2,68.0,2.4,17.93,2.4,1.0,0.0,0.0,0.0,-8.49,0.65,4.85,2.4,17.93,1.0,7.47
2026-01-01 05:00:00,2026-01-01T06:00:00,DK2,0.0,2.35,17.55,2.35,0.0,0.0,0.0,0.0,-2.65,7.45,55.64,4.73,35.33,2.35,17.55
2026-01-01 05:15:00,2026-01-01T06:15:00,DK2,0.0,2.37,17.7,2.37,0.0,0.0,6.69,49.97,-0.87,13.19,98.51,10.0,74.69,2.37,17.7
2026-01-01 05:30:00,2026-01-01T06:30:00,DK2,-33.0,1.0,7.47,2.86,-1.0,0.03,9.45,70.58,-0.4,14.24,106.36,2.86,21.36,1.0,7.47
2026-01-01 05:45:00,2026-01-01T06:45:00,DK2,-79.0,3.69,27.56,3.69,-1.0,0.03,10.65,79.54,-0.48,14.57,108.82,4.71,35.18,3.69,27.56
2026-01-01 06:00:00,2026-01-01T07:00:00,DK2,-87.0,-1.98,-14.79,2.37,-1.0,6.95,68.85,514.23,0.0,0.0,0.0,2.37,17.7,-1.98,-14.79
2026-01-01 06:15:00,2026-01-01T07:15:00,DK2,-124.0,-1.94,-14.49,2.4,-1.0,2.52,44.73,334.08,0.0,0.0,0.0,2.4,17.93,-1.94,-14.49
2026-01-01 06:30:00,2026-01-01T07:30:00,DK2,-113.0,1.0,7.47,3.02,-1.0,1.53,41.32,308.61,0.0,0.0,0.0,3.02,22.56,1.0,7.47
2026-01-01 06:45:00,2026-01-01T07:45:00,DK2,-123.0,1.0,7.47,3.65,-1.0,0.09,9.79,73.12,-0.15,23.63,176.49,3.65,27.26,1.0,7.47
2026-01-01 07:00:00,2026-01-01T08:00:00,DK2,-169.0,-6.7,-50.04,2.4,-1.0,6.25,77.73,580.56,0.0,0.0,0.0,2.4,17.93,-6.7,-50.04
2026-01-01 07:15:00,2026-01-01T08:15:00,DK2,-217.0,-5.0,-37.34,3.27,-1.0,12.53,173.45,1295.48,0.0,0.0,0.0,3.27,24.42,-5.0,-37.34
2026-01-01 07:30:00,2026-01-01T08:30:00,DK2,-202.0,-1.0,-7.47,3.57,-1.0,2.49,62.45,466.43,-0.22,12.06,90.07,3.57,26.66,-1.0,-7.47
2026-01-01 07:45:00,2026-01-01T08:45:00,DK2,-181.0,-1.0,-7.47,3.66,-1.0,0.0,0.0,0.0,-4.42,-0.45,-3.36,3.66,27.34,-1.0,-7.47
2026-01-01 08:00:00,2026-01-01T09:00:00,DK2,-192.0,-5.0,-37.34,3.54,-1.0,1.16,44.68,333.71,-0.42,11.95,89.25,3.54,26.44,-5.0,-37.34
2026-01-01 08:15:00,2026-01-01T09:15:00,DK2,-186.0,-5.0,-37.34,3.54,-1.0,4.64,51.73,386.37,0.0,0.0,0.0,3.54,26.44,-5.0,-37.34
2026-01-01 08:30:00,2026-01-01T09:30:00,DK2,-131.0,-40.23,-300.47,3.73,-1.0,0.16,43.91,327.96,-1.78,-40.23,-300.47,3.73,27.86,-1.94,-14.49
2026-01-01 08:45:00,2026-01-01T09:45:00,DK2,-165.0,-3.25,-24.27,4.28,-1.0,0.0,0.0,0.0,-6.47,-3.25,-24.27,4.28,31.97,0.0,0.0
2026-01-01 09:00:00,2026-01-01T10:00:00,DK2,-155.0,-5.0,-37.34,4.32,-1.0,3.75,57.13,426.7,-0.11,13.49,100.76,4.32,32.27,-5.0,-37.34
2026-01-01 09:15:00,2026-01-01T10:15:00,DK2,-138.0,0.0,0.0,4.33,-1.0,2.91,47.45,354.4,0.0,0.0,0.0,4.33,32.34,0.0,0.0
2026-01-01 09:30:00,2026-01-01T10:30:00,DK2,-125.0,4.09,30.55,4.36,-1.0,0.28,36.82,275.0,-0.38,13.08,97.69,4.36,32.56,4.09,30.55
2026-01-01 09:45:00,2026-01-01T10:45:00,DK2,-55.0,1.0,7.47,4.37,-1.0,0.9,63.83,476.74,-2.01,1.31,9.78,4.37,32.64,1.0,7.47
2026-01-01 10:00:00,2026-01-01T11:00:00,DK2,-143.0,-5.0,-37.34,4.4,-1.0,3.79,168.53,1258.73,-1.56,5.5,41.08,4.4,32.86,-5.0,-37.34
2026-01-01 10:15:00,2026-01-01T11:15:00,DK2,-157.0,-1.5,-11.2,4.68,-1.0,0.58,34.12,254.84,-1.41,4.97,37.12,4.68,34.95,-1.5,-11.2
2026-01-01 10:30:00,2026-01-01T11:30:00,DK2,-168.0,-6.05,-45.19,5.34,-1.0,0.0,0.0,0.0,-5.41,-6.05,-45.19,5.34,39.88,-1.0,-7.47
2026-01-01 10:45:00,2026-01-01T11:45:00,DK2,-155.0,-4.0,-29.88,5.2,-1.0,0.22,17.91,133.77,-1.21,6.17,46.08,5.2,38.84,-4.0,-29.88
2026-01-01 11:00:00,2026-01-01T12:00:00,DK2,-136.0,-5.0,-37.34,4.8,-1.0,0.41,19.49,145.57,-0.93,4.87,36.37,4.8,35.85,-5.0,-37.34
2026-01-01 11:15:00,2026-01-01T12:15:00,DK2,-110.0,-2.13,-15.91,5.05,-1.0,0.08,9.97,74.46,-0.46,12.24,91.42,5.05,37.72,-2.13,-15.91
2026-01-01 11:30:00,2026-01-01T12:30:00,DK2,-103.0,-1.0,-7.47,5.14,-1.0,0.0,0.0,0.0,-1.3,5.07,37.87,5.14,38.39,-1.0,-7.47
2026-01-01 11:45:00,2026-01-01T12:45:00,DK2,-117.0,-5.0,-37.34,5.39,-1.0,0.01,9.96,74.39,-3.85,-1.72,-12.85,5.39,40.26,-5.0,-37.34
2026-01-01 12:00:00,2026-01-01T13:00:00,DK2,-148.0,-5.0,-37.34,5.73,-1.0,1.17,44.59,333.04,-0.29,7.03,52.51,5.73,42.8,-5.0,-37.34
2026-01-01 12:15:00,2026-01-01T13:15:00,DK2,-99.0,-1.0,-7.47,6.68,-1.0,0.38,47.49,354.7,-0.75,6.55,48.92,6.68,49.89,-1.0,-7.47
2026-01-01 12:30:00,2026-01-01T13:30:00,DK2,-76.0,5.5,41.08,6.69,-1.0,0.55,47.74,356.57,-0.01,28.86,215.55,6.69,49.97,5.5,41.08
2026-01-01 12:45:00,2026-01-01T13:45:00,DK2,-127.0,-1.0,-7.47,7.05,-1.0,2.41,67.6,504.9,0.0,28.86,215.55,7.05,52.66,-1.0,-7.47
2026-01-01 13:00:00,2026-01-01T14:00:00,DK2,0.0,7.55,56.39,7.55,0.0,11.03,82.94,619.47,0.0,0.0,0.0,7.55,56.39,-1.0,-7.47
2026-01-01 13:15:00,2026-01-01T14:15:00,DK2,54.0,60.83,454.33,9.31,1.0,0.27,60.83,454.33,-7.87,-15.49,-115.69,9.31,69.54,9.26,69.16
2026-01-01 13:30:00,2026-01-01T14:30:00,DK2,0.0,10.6,79.17,10.6,0.0,0.0,0.0,0.0,-6.62,-9.23,-68.94,10.6,79.17,-5.0,-37.34
2026-01-01 13:45:00,2026-01-01T14:45:00,DK2,0.0,12.43,92.84,12.43,0.0,0.0,0.0,0.0,-5.96,2.28,17.03,12.43,92.84,0.0,0.0
2026-01-01 14:00:00,2026-01-01T15:00:00,DK2,-30.0,-6.28,-46.9,11.0,-1.0,0.0,0.0,0.0,-8.34,-6.28,-46.9,11.0,82.16,11.0,82.16
2026-01-01 14:15:00,2026-01-01T15:15:00,DK2,-63.0,-10.0,-74.69,15.41,-1.0,3.22,73.04,545.53,-0.21,15.06,112.48,15.41,115.1,-10.0,-74.69
2026-01-01 14:30:00,2026-01-01T15:30:00,DK2,-67.0,-1.0,-7.47,15.55,-1.0,0.95,61.44,458.89,-0.47,11.06,82.61,15.55,116.14,-1.0,-7.47
2026-01-01 14:45:00,2026-01-01T15:45:00,DK2,-85.0,-10.04,-74.99,18.71,-1.0,21.25,706.28,5275.13,0.0,25.58,191.05,18.71,139.74,-10.04,-74.99
2026-01-01 15:00:00,2026-01-01T16:00:00,DK2,-34.0,-1.0,-7.47,18.74,-1.0,8.73,579.72,4329.87,-0.64,10.46,78.12,18.74,139.97,-1.0,-7.47
2026-01-01 15:15:00,2026-01-01T16:15:00,DK2,99.0,20.59,153.78,20.59,1.0,0.0,0.0,0.0,-14.09,-24.34,-181.79,20.59,153.78,-6.69,-49.97
2026-01-01 15:30:00,2026-01-01T16:30:00,DK2,-57.0,-6.69,-49.97,23.67,-1.0,0.07,49.01,366.05,-3.13,1.04,7.77,23.67,176.79,-6.69,-49.97
2026-01-01 15:45:00,2026-01-01T16:45:00,DK2,-67.0,3.35,25.02,30.64,-1.0,0.16,65.07,486.0,-1.68,19.7,147.14,30.64,228.85,3.35,25.02
2026-01-01 16:00:00,2026-01-01T17:00:00,DK2,-158.0,-10.0,-74.69,26.46,-1.0,0.0,0.0,0.0,-2.5,11.78,87.98,26.46,197.63,-10.0,-74.69
2026-01-01 16:15:00,2026-01-01T17:15:00,DK2,-179.0,-10.0,-74.69,29.41,-1.0,0.03,42.83,319.89,-2.5,9.99,74.61,29.41,219.66,-10.0,-74.69
2026-01-01 16:30:00,2026-01-01T17:30:00,DK2,-174.0,-10.0,-74.69,33.33,-1.0,0.01,28.63,213.83,-1.71,9.1,67.97,33.33,248.94,-10.0,-74.69
2026-01-01 16:45:00,2026-01-01T17:45:00,DK2,-130.0,-10.0,-74.69,32.49,-1.0,0.09,46.25,345.44,-0.29,31.36,234.22,32.49,242.66,-10.0,-74.69
2026-01-01 17:00:00,2026-01-01T18:00:00,DK2,-103.0,-4.18,-31.22,27.76,-1.0,0.18,67.41,503.48,-7.39,-4.18,-31.22,27.76,207.34,-1.0,-7.47
2026-01-01 17:15:00,2026-01-01T18:15:00,DK2,-79.0,-1.0,-7.47,30.0,-1.0,0.0,0.0,0.0,-10.44,-0.34,-2.54,30.0,224.07,-1.0,-7.47
2026-01-01 17:30:00,2026-01-01T18:30:00,DK2,-124.0,0.54,4.03,22.91,-1.0,0.0,53.56,400.03,-4.45,2.15,16.06,22.91,171.11,0.54,4.03
2026-01-01 17:45:00,2026-01-01T18:45:00,DK2,-132.0,-1.0,-7.47,19.14,-1.0,0.0,0.0,0.0,-7.33,3.64,27.19,19.14,142.95,-1.0,-7.47
2026-01-01 18:00:00,2026-01-01T19:00:00,DK2,0.0,28.96,216.3,28.96,0.0,0.01,52.64,393.16,-5.09,1.45,10.83,28.96,216.3,-10.0,-74.69
2026-01-01 18:15:00,2026-01-01T19:15:00,DK2,0.0,20.19,150.8,20.19,0.0,0.03,57.5,429.46,-3.43,8.62,64.38,20.19,150.8,9.0,67.22
2026-01-01 18:30:00,2026-01-01T19:30:00,DK2,0.0,21.76,162.52,21.76,0.0,0.06,61.75,461.2,-0.91,12.94,96.65,21.76,162.52,20.22,151.02
2026-01-01 18:45:00,2026-01-01T19:45:00,DK2,68.0,60.54,452.17,21.04,1.0,0.07,60.54,452.17,-0.77,20.48,152.96,50.0,373.44,21.04,157.15
2026-01-01 19:00:00,2026-01-01T20:00:00,DK2,0.0,23.31,174.1,23.31,0.0,0.2,66.6,497.43,-5.88,1.26,9.41,23.31,174.1,20.8,155.35
2026-01-01 19:15:00,2026-01-01T20:15:00,DK2,0.0,22.63,169.02,22.63,0.0,0.0,0.0,0.0,-13.12,-0.82,-6.12,22.63,169.02,12.88,96.2
2026-01-01 19:30:00,2026-01-01T20:30:00,DK2,65.0,51.23,382.63,20.37,1.0,0.0,0.0,0.0,-8.31,4.83,36.07,51.23,382.63,20.37,152.14
2026-01-01 19:45:00,2026-01-01T20:45:00,DK2,0.0,19.04,142.21,19.04,0.0,3.9,70.62,527.45,-0.08,27.55,205.77,43.76,326.84,19.04,142.21
2026-01-01 20:00:00,2026-01-01T21:00:00,DK2,-26.0,5.36,40.03,20.53,-1.0,14.95,305.7,2283.24,0.0,0.0,0.0,20.53,153.34,5.36,40.03
2026-01-01 20:15:00,2026-01-01T21:15:00,DK2,0.0,18.84,140.71,18.84,0.0,14.35,221.31,1652.94,0.0,0.0,0.0,18.84,140.71,-10.0,-74.69
2026-01-01 20:30:00,2026-01-01T21:30:00,DK2,-47.0,16.24,121.29,16.24,-1.0,14.81,259.55,1938.55,0.0,0.0,0.0,50.1,374.19,16.24,121.29
2026-01-01 20:45:00,2026-01-01T21:45:00,DK2,-27.0,14.9,111.29,14.9,-1.0,13.7,194.91,1455.76,0.0,0.0,0.0,47.76,356.71,14.9,111.29
2026-01-01 21:00:00,2026-01-01T22:00:00,DK2,0.0,15.66,116.96,15.66,0.0,3.82,80.95,604.61,-0.1,26.17,195.46,15.66,116.96,0.54,4.03
2026-01-01 21:15:00,2026-01-01T22:15:00,DK2,-45.0,9.22,68.86,13.1,-1.0,2.75,68.38,510.72,-0.07,32.98,246.32,13.1,97.84,9.22,68.86
2026-01-01 21:30:00,2026-01-01T22:30:00,DK2,-47.0,-3.88,-28.98,9.17,-1.0,0.31,64.93,484.96,-5.02,-3.88,-28.98,26.54,198.22,9.17,68.49
2026-01-01 21:45:00,2026-01-01T22:45:00,DK2,-26.0,1.29,9.63,5.89,-1.0,0.05,31.01,231.61,-6.85,1.29,9.63,5.89,43.99,5.86,43.77
2026-01-01 22:00:00,2026-01-01T23:00:00,DK2,-59.0,-3.88,-28.98,6.35,-1.0,0.0,0.0,0.0,-10.71,-3.88,-28.98,32.0,239.0,6.35,47.43
2026-01-01 22:15:00,2026-01-01T23:15:00,DK2,0.0,6.17,46.08,6.17,0.0,0.03,10.77,80.44,-5.36,-4.28,-31.97,31.0,231.54,6.17,46.08
2026-01-01 22:30:00,2026-01-01T23:30:00,DK2,-34.0,0.88,6.57,6.82,-1.0,0.0,0.0,0.0,-6.46,0.88,6.57,22.0,164.32,6.82,50.94
2026-01-01 22:45:00,2026-01-01T23:45:00,DK2,-83.0,7.4,55.27,7.4,-1.0,0.0,0.0,0.0,-4.18,10.58,79.02,15.23,113.75,7.4,55.27
2026-01-01 23:00:00,2026-01-02T00:00:00,DK2,-43.0,-10.0,-74.69,15.17,-1.0,0.04,63.23,472.26,-1.6,7.45,55.64,15.17,113.3,-10.0,-74.69
2026-01-01 23:15:00,2026-01-02T00:15:00,DK2,-81.0,-15.56,-116.22,15.45,-1.0,2.0,69.34,517.89,-0.31,15.83,118.23,15.45,115.39,-15.56,-116.22
2026-01-01 23:30:00,2026-01-02T00:30:00,DK2,-81.0,-10.0,-74.69,15.07,-1.0,0.39,75.38,563.01,-6.81,-5.52,-41.23,15.07,112.56,-10.0,-74.69
2026-01-01 23:45:00,2026-01-02T00:45:00,DK2,-103.0,-10.0,-74.69,11.96,-1.0,0.0,0.0,0.0,-10.47,-9.54,-71.25,11.96,89.33,-10.0,-74.69
2026-01-02 00:00:00,2026-01-02T01:00:00,DK2,0.0,13.08,97.7,13.08,0.0,0.82,84.36,630.12,-2.43,6.56,49.0,13.08,97.7,-10.04,-74.99
2026-01-02 00:15:00,2026-01-02T01:15:00,DK2,-39.0,-10.0,-74.69,11.91,-1.0,0.0,0.0,0.0,-9.84,-5.52,-41.23,11.91,88.96,-10.0,-74.69
2026-01-02 00:30:00,2026-01-02T01:30:00,DK2,0.0,10.37,77.46,10.37,0.0,0.1,49.87,372.5,-0.77,12.75,95.23,10.37,77.46,9.38,70.06
2026-01-02 00:45:00,2026-01-02T01:45:00,DK2,0.0,9.71,72.53,9.71,0.0,0.28,49.28,368.09,-0.19,16.6,123.99,40.0,298.78,9.71,72.53
2026-01-02 01:00:00,2026-01-02T02:00:00,DK2,-44.0,-10.0,-74.69,10.4,-1.0,3.79,70.19,524.28,0.0,0.0,0.0,10.4,77.68,-10.0,-74.69
2026-01-02 01:15:00,2026-01-02T02:15:00,DK2,0.0,10.01,74.77,10.01,0.0,0.82,53.07,396.4,-0.14,20.24,151.18,46.86,350.02,10.01,74.77
2026-01-02 01:30:00,2026-01-02T02:30:00,DK2,28.0,79.39,593.0,10.0,1.0,4.2,79.39,593.0,-0.21,17.33,129.44,43.0,321.18,10.0,74.69
2026-01-02 01:45:00,2026-01-02T02:45:00,DK2,87.0,47.57,355.32,8.82,1.0,0.13,47.57,355.32,-14.96,-41.74,-311.77,35.86,267.85,8.82,65.88
2026-01-02 02:00:00,2026-01-02T03:00:00,DK2,0.0,7.95,59.38,7.95,0.0,0.0,0.0,0.0,-9.68,-16.1,-120.26,39.64,296.09,7.95,59.38
2026-01-02 02:15:00,2026-01-02T03:15:00,DK2,0.0,7.56,56.47,7.56,0.0,0.0,0.0,0.0,-6.77,-4.71,-35.18,44.0,328.65,7.56,56.47
2026-01-02 02:30:00,2026-01-02T03:30:00,DK2,0.0,6.96,51.99,6.96,0.0,0.0,0.0,0.0,-15.71,-26.63,-198.91,45.0,336.12,6.96,51.99
2026-01-02 02:45:00,2026-01-02T03:45:00,DK2,-111.0,-20.27,-151.4,7.49,-1.0,0.0,0.0,0.0,-13.95,-20.27,-151.4,7.49,55.95,-10.0,-74.69
2026-01-02 03:00:00,2026-01-02T04:00:00,DK2,-99.0,-4.88,-36.45,6.79,-1.0,0.5,52.39,391.32,-2.45,-4.88,-36.45,29.0,216.61,6.79,50.72
2026-01-02 03:15:00,2026-01-02T04:15:00,DK2,-87.0,-4.49,-33.54,6.77,-1.0,0.0,0.0,0.0,-4.08,-4.49,-33.54,37.7,281.6,6.77,50.57
2026-01-02 03:30:00,2026-01-02T04:30:00,DK2,-104.0,-6.04,-45.12,6.87,-1.0,3.65,80.17,598.82,-2.33,-6.04,-45.12,45.0,336.12,6.87,51.31
2026-01-02 03:45:00,2026-01-02T04:45:00,DK2,-127.0,9.81,73.27,9.81,-1.0,10.27,84.38,630.27,0.0,0.0,0.0,50.0,373.47,9.81,73.27
2026-01-02 04:00:00,2026-01-02T05:00:00,DK2,-163.0,9.73,72.68,9.73,-1.0,6.82,127.66,953.54,0.0,0.0,0.0,39.0,291.31,9.73,72.68
2026-01-02 04:15:00,2026-01-02T05:15:00,DK2,-167.0,13.67,102.11,13.67,-1.0,5.98,99.43,742.68,0.0,0.0,0.0,14.47,108.08,13.67,102.11
2026-01-02 04:30:00,2026-01-02T05:30:00,DK2,-163.0,0.0,0.0,15.19,-1.0,4.44,89.09,665.45,0.0,0.0,0.0,15.19,113.46,0.0,0.0
2026-01-02 04:45:00,2026-01-02T05:45:00,DK2,-222.0,-5.0,-37.35,21.79,-1.0,7.89,112.77,842.32,0.0,0.0,0.0,21.79,162.76,-5.0,-37.35
2026-01-02 05:00:00,2026-01-02T06:00:00,DK2,-200.0,-10.0,-74.69,12.1,-1.0,21.6,527.34,3938.91,0.0,0.0,0.0,12.1,90.38,-10.0,-74.69
2026-01-02 05:15:00,2026-01-02T06:15:00,DK2,40.0,187.5,1400.51,21.29,1.0,10.9,187.5,1400.51,0.0,0.0,0.0,21.29,159.02,0.54,4.03
2026-01-02 05:30:00,2026-01-02T06:30:00,DK2,-56.0,-2.0,-14.94,26.65,-1.0,5.04,103.97,776.59,0.0,0.0,0.0,26.65,199.06,-2.0,-14.94
2026-01-02 05:45:00,2026-01-02T06:45:00,DK2,96.0,150.49,1124.07,33.73,1.0,8.46,150.49,1124.07,0.0,0.0,0.0,33.73,251.94,9.22,68.87
2026-01-02 06:00:00,2026-01-02T07:00:00,DK2,96.0,155.87,1164.26,32.88,1.0,12.15,155.87,1164.26,0.0,0.0,0.0,32.88,245.59,6.5,48.55
2026-01-02 06:15:00,2026-01-02T07:15:00,DK2,126.0,143.16,1069.32,44.25,1.0,7.68,143.16,1069.32,0.0,0.0,0.0,44.25,330.52,12.07,90.16
2026-01-02 06:30:00,2026-01-02T07:30:00,DK2,81.0,178.84,1335.83,59.99,1.0,8.25,178.84,1335.83,0.0,0.0,0.0,59.99,448.09,43.59,325.59
2026-01-02 06:45:00,2026-01-02T07:45:00,DK2,0.0,66.67,497.98,66.67,0.0,10.85,233.32,1742.76,0.0,0.0,0.0,66.67,497.98,10.0,74.69
2026-01-02 07:00:00,2026-01-02T08:00:00,DK2,-107.0,9.22,68.87,66.32,-1.0,9.5,266.31,1989.18,0.0,0.0,0.0,66.32,495.37,9.22,68.87
2026-01-02 07:15:00,2026-01-02T08:15:00,DK2,-117.0,12.0,89.63,68.58,-1.0,10.73,304.15,2271.82,0.0,0.0,0.0,68.58,512.25,12.0,89.63
2026-01-02 07:30:00,2026-01-02T08:30:00,DK2,-163.0,21.0,156.86,69.92,-1.0,9.04,248.02,1852.56,0.0,0.0,0.0,69.92,522.26,21.0,156.86
2026-01-02 07:45:00,2026-01-02T08:45:00,DK2,-126.0,32.0,239.02,70.62,-1.0,5.75,134.03,1001.12,0.0,0.0,0.0,70.62,527.49,32.0,239.02
2026-01-02 08:00:00,2026-01-02T09:00:00,DK2,-81.0,5.0,37.35,70.51,-1.0,8.7,199.97,1493.66,0.0,0.0,0.0,70.51,526.67,5.0,37.35
2026-01-02 08:15:00,2026-01-02T09:15:00,DK2,-43.0,0.5,3.73,70.5,-1.0,8.58,200.0,1493.88,0.0,0.0,0.0,70.5,526.59,0.5,3.73
2026-01-02 08:30:00,2026-01-02T09:30:00,DK2,0.0,71.63,535.03,71.63,0.0,6.59,200.0,1493.88,0.0,0.0,0.0,71.63,535.03,71.63,535.03
2026-01-02 08:45:00,2026-01-02T09:45:00,DK2,-34.0,72.15,538.92,72.15,-1.0,11.68,326.53,2438.98,0.0,0.0,0.0,72.15,538.92,72.15,538.92
2026-01-02 09:00:00,2026-01-02T10:00:00,DK2,0.0,62.59,467.51,62.59,0.0,3.75,215.55,1610.03,0.0,0.0,0.0,73.85,551.62,62.59,467.51
2026-01-02 09:15:00,2026-01-02T10:15:00,DK2,36.0,157.3,1174.94,58.53,1.0,0.15,157.3,1174.94,-0.98,59.21,442.26,58.53,437.18,58.53,437.18
2026-01-02 09:30:00,2026-01-02T10:30:00,DK2,26.0,250.52,1871.23,55.35,1.0,8.73,250.52,1871.23,0.0,0.0,0.0,55.35,413.43,55.35,413.43
2026-01-02 09:45:00,2026-01-02T10:45:00,DK2,0.0,55.08,411.41,55.08,0.0,5.47,228.9,1709.75,0.0,0.0,0.0,334.72,2500.16,55.08,411.41
2026-01-02 10:00:00,2026-01-02T11:00:00,DK2,0.0,53.87,402.38,53.87,0.0,1.64,224.0,1673.15,-0.26,57.25,427.62,411.04,3070.22,53.87,402.38
2026-01-02 10:15:00,2026-01-02T11:15:00,DK2,51.0,630.11,4706.54,57.71,1.0,20.3,630.11,4706.54,0.0,0.0,0.0,57.71,431.06,11.83,88.36
2026-01-02 10:30:00,2026-01-02T11:30:00,DK2,228.0,318.66,2380.2,57.35,1.0,10.26,318.66,2380.2,-0.05,53.5,399.61,57.35,428.37,52.0,388.41
2026-01-02 10:45:00,2026-01-02T11:45:00,DK2,234.0,438.66,3276.53,54.78,1.0,8.26,297.89,2225.06,0.0,0.0,0.0,438.66,3276.53,54.78,409.17
2026-01-02 11:00:00,2026-01-02T12:00:00,DK2,262.0,208.59,1558.04,54.82,1.0,1.94,208.59,1558.04,-2.1,13.69,102.26,80.93,604.5,54.82,409.47
2026-01-02 11:15:00,2026-01-02T12:15:00,DK2,194.0,217.87,1627.36,57.5,1.0,4.92,217.87,1627.36,0.0,0.0,0.0,76.0,567.67,57.5,429.49
2026-01-02 11:30:00,2026-01-02T12:30:00,DK2,93.0,237.8,1776.22,59.99,1.0,5.79,237.8,1776.22,0.0,0.0,0.0,79.0,590.08,59.99,448.09
