TimeUTC,TimeDK,PriceArea,mFRRSAUpReqMW,mFRRSAUpEUR,mFRRSADownReqMW,mFRRSADownEUR,mFRRDAUpMW,mFRRDAUpEUR,mFRRDADownMW,mFRRDADownEUR,TotalmFRRUpMW,TotalmFRRDownMW,mFRROfferedUpMW,mFRROfferedDownMW,mFRRLocalUpMW,mFRRLocalDownMW,mFRRSpecialUpMW,mFRRSpecialDownMW
2026-02-03 21:00:00,2026-02-03T22:00:00,DK1,123.0,100.39,,94.0,,,,,123,0,450,2682,,,,
2026-02-03 21:15:00,2026-02-03T22:15:00,DK1,288.0,104.05,,98.8,,,,,288,0,450,2684,11.0,,,
2026-02-03 21:30:00,2026-02-03T22:30:00,DK1,,98.93,106.0,68.28,,,,,0,106,450,2693,,45.0,,
2026-02-03 21:45:00,2026-02-03T22:45:00,DK1,,96.0,66.0,61.12,,,,,0,66,449,2690,,170.0,,
2026-02-03 22:00:00,2026-02-03T23:00:00,DK1,,97.52,262.0,60.0,,,,,0,262,472,2655,,149.0,,
2026-02-03 22:15:00,2026-02-03T23:15:00,DK1,,96.17,207.0,56.9,,,,,0,207,472,2657,,174.0,,
2026-02-03 22:30:00,2026-02-03T23:30:00,DK1,,94.49,100.0,55.78,,,,,0,100,472,2632,,152.0,,
2026-02-03 22:45:00,2026-02-03T23:45:00,DK1,,88.42,99.0,30.0,,,,,0,99,477,2612,,198.0,,
2026-02-03 23:00:00,2026-02-04T00:00:00,DK1,,83.5,180.0,60.0,,,,,0,180,431,2572,,127.0,,
2026-02-03 23:15:00,2026-02-04T00:15:00,DK1,,83.43,189.0,62.53,,,,,0,189,431,2576,,103.0,,
2026-02-03 23:30:00,2026-02-04T00:30:00,DK1,55.0,106.5,,84.79,,,,,55,0,431,2574,26.0,,,
2026-02-03 23:45:00,2026-02-04T00:45:00,DK1,111.0,104.0,,81.22,,,,,111,0,431,2580,15.0,,,
2026-02-04 00:00:00,2026-02-04T01:00:00,DK1,,100.5,,90.79,,,,,0,0,444,2601,11.0,,,
2026-02-04 00:15:00,2026-02-04T01:15:00,DK1,,99.69,40.0,86.12,,,,,0,40,444,2581,15.0,,,
2026-02-04 00:30:00,2026-02-04T01:30:00,DK1,,84.25,111.0,81.69,,,,,0,111,444,2574,,10.0,,
2026-02-04 00:45:00,2026-02-04T01:45:00,DK1,,93.74,114.0,86.84,,,,,0,114,444,2570,11.0,,,
2026-02-04 01:00:00,2026-02-04T02:00:00,DK1,,106.5,106.0,83.3,,,,,0,106,455,2580,26.0,,,
2026-02-04 01:15:00,2026-02-04T02:15:00,DK1,,107.0,66.0,83.38,,,,,0,66,455,2580,26.0,,,
2026-02-04 01:30:00,2026-02-04T02:30:00,DK1,,104.7,,85.79,,,,,0,0,455,2585,21.0,,,
2026-02-04 01:45:00,2026-02-04T02:45:00,DK1,,96.39,74.0,89.21,,,,,0,74,451,2594,11.0,,,
2026-02-04 02:00:00,2026-02-04T03:00:00,DK1,,80.92,119.0,68.69,,,,,0,119,439,2580,,43.0,,
2026-02-04 02:15:00,2026-02-04T03:15:00,DK1,,80.5,136.0,60.04,,,,,0,136,439,2583,,190.0,,
2026-02-04 02:30:00,2026-02-04T03:30:00,DK1,86.0,80.4,,62.53,,,,,86,0,454,2561,,96.0,,
2026-02-04 02:45:00,2026-02-04T03:45:00,DK1,103.0,79.6,,58.06,,,,,103,0,454,2564,,175.0,,
2026-02-04 03:00:00,2026-02-04T04:00:00,DK1,111.0,80.99,,56.38,,,,,111,0,442,2544,,211.0,,
2026-02-04 03:15:00,2026-02-04T04:15:00,DK1,165.0,80.4,,53.56,,,,,165,0,457,2522,,247.0,,
2026-02-04 03:30:00,2026-02-04T04:30:00,DK1,164.0,80.4,,57.58,,,,,164,0,457,2526,,178.0,,
2026-02-04 03:45:00,2026-02-04T04:45:00,DK1,206.0,77.12,,56.5,,,,,206,0,457,2526,,195.0,,
2026-02-04 04:00:00,2026-02-04T05:00:00,DK1,65.0,77.17,,32.9,,,,,65,0,465,2440,,231.0,,
2026-02-04 04:15:00,2026-02-04T05:15:00,DK1,129.0,77.29,,33.28,,,,,129,0,465,2439,,223.0,,
2026-02-04 04:30:00,2026-02-04T05:30:00,DK1,192.0,76.7,,40.0,,,,,192,0,465,2449,,212.0,,
2026-02-04 04:45:00,2026-02-04T05:45:00,DK1,,76.7,,33.34,,,,,0,0,465,2462,,231.0,,
2026-02-04 05:00:00,2026-02-04T06:00:00,DK1,,80.4,130.0,14.33,,,,,0,130,433,2517,,393.0,,
2026-02-04 05:15:00,2026-02-04T06:15:00,DK1,,81.49,146.0,33.26,,,,,0,146,413,2554,,302.0,,
2026-02-04 05:30:00,2026-02-04T06:30:00,DK1,,88.49,192.0,59.27,,,,,0,192,413,2556,,180.0,,
2026-02-04 05:45:00,2026-02-04T06:45:00,DK1,,93.52,183.0,88.8,,,,,0,183,413,2553,8.0,,,
2026-02-04 06:00:00,2026-02-04T07:00:00,DK1,,89.63,504.0,53.43,,,,,0,504,351,2646,,276.0,,
2026-02-04 06:15:00,2026-02-04T07:15:00,DK1,,94.47,345.0,62.53,,,,,0,345,351,2640,,132.0,,50.0
2026-02-04 06:30:00,2026-02-04T07:30:00,DK1,,110.21,153.0,94.39,,,,,0,153,351,2648,11.0,,,108.0
2026-02-04 06:45:00,2026-02-04T07:45:00,DK1,146.0,113.73,,92.06,,,,,146,0,350,2650,11.0,,,153.0
2026-02-04 07:00:00,2026-02-04T08:00:00,DK1,39.0,123.0,,117.39,,,,,39,0,357,2634,7.0,,,63.0
2026-02-04 07:15:00,2026-02-04T08:15:00,DK1,174.0,122.73,,114.4,,,,,174,0,363,2645,7.0,,,73.0
2026-02-04 07:30:00,2026-02-04T08:30:00,DK1,286.0,123.0,,114.7,,,,,286,0,363,2657,7.0,,,60.0
2026-02-04 07:45:00,2026-02-04T08:45:00,DK1,190.0,117.92,,105.55,,,,,190,0,363,2820,7.0,,,50.0
2026-02-04 08:00:00,2026-02-04T09:00:00,DK1,157.0,132.71,,122.42,,,,,157,0,372,2833,12.0,,,40.0
2026-02-04 08:15:00,2026-02-04T09:15:00,DK1,199.0,123.02,,112.39,,,,,199,0,372,2824,7.0,,,30.0
2026-02-04 08:30:00,2026-02-04T09:30:00,DK1,46.0,115.67,,109.89,,,,,46,0,372,2847,7.0,,,29.0
2026-02-04 08:45:00,2026-02-04T09:45:00,DK1,105.0,112.7,,107.29,,,,,105,0,371,2890,7.0,,,20.0
2026-02-04 09:00:00,2026-02-04T10:00:00,DK1,154.0,118.71,,109.69,,,,,154,0,384,2885,7.0,,,29.0
2026-02-04 09:15:00,2026-02-04T10:15:00,DK1,56.0,114.62,,109.21,,,,,56,0,385,2902,7.0,,,29.0
2026-02-04 09:30:00,2026-02-04T10:30:00,DK1,,105.54,,93.73,,,,,0,0,385,2919,,9.0,,29.0
2026-02-04 09:45:00,2026-02-04T10:45:00,DK1,,100.33,,65.59,,,,,0,0,385,2931,,93.0,,29.0
2026-02-04 10:00:00,2026-02-04T11:00:00,DK1,,96.09,47.0,80.0,,,,,0,47,401,2935,,51.0,,30.0
2026-02-04 10:15:00,2026-02-04T11:15:00,DK1,93.0,96.19,,85.0,,,,,93,0,401,2956,,17.0,,30.0
2026-02-04 10:30:00,2026-02-04T11:30:00,DK1,210.0,103.11,,94.68,,,,,210,0,401,2973,7.0,,,51.0
2026-02-04 10:45:00,2026-02-04T11:45:00,DK1,264.0,92.24,,80.35,,,,,264,0,402,2986,,47.0,,50.0
2026-02-04 11:00:00,2026-02-04T12:00:00,DK1,270.0,101.58,,94.67,,,,,270,0,443,3043,2.0,,,49.0
2026-02-04 11:15:00,2026-02-04T12:15:00,DK1,229.0,102.71,,91.67,,,,,229,0,442,3040,7.0,,,48.0
2026-02-04 11:30:00,2026-02-04T12:30:00,DK1,183.0,95.37,,89.94,,,,,183,0,442,3041,2.0,,,49.0
2026-02-04 11:45:00,2026-02-04T12:45:00,DK1,177.0,89.88,,89.88,,,,,177,0,442,3039,,,,120.0
2026-02-04 12:00:00,2026-02-04T13:00:00,DK1,325.0,104.79,,91.4,,,,,325,0,442,3041,8.0,,,154.0
2026-02-04 12:15:00,2026-02-04T13:15:00,DK1,279.0,102.39,,89.77,,,,,279,0,442,3043,2.0,,,160.0
2026-02-04 12:30:00,2026-02-04T13:30:00,DK1,438.0,156.25,,89.91,,,,,438,0,442,3040,68.0,,,150.0
2026-02-04 12:45:00,2026-02-04T13:45:00,DK1,262.0,105.43,,93.46,,,,,262,0,442,3037,7.0,,,153.0
2026-02-04 13:00:00,2026-02-04T14:00:00,DK1,248.0,105.26,,88.1,,,,,248,0,441,2810,11.0,,,109.0
2026-02-04 13:15:00,2026-02-04T14:15:00,DK1,244.0,105.1,,88.22,,,,,244,0,445,2827,11.0,,,85.0
2026-02-04 13:30:00,2026-02-04T14:30:00,DK1,164.0,103.87,,95.11,,,,,164,0,444,2818,7.0,,,86.0
2026-02-04 13:45:00,2026-02-04T14:45:00,DK1,226.0,107.11,,89.54,,,,,226,0,441,2805,11.0,,,84.0
2026-02-04 14:00:00,2026-02-04T15:00:00,DK1,,83.88,,71.37,,,,,0,0,419,2882,,75.0,,65.0
2026-02-04 14:15:00,2026-02-04T15:15:00,DK1,78.0,87.09,,71.0,,,,,78,0,419,2850,,40.0,,80.0
2026-02-04 14:30:00,2026-02-04T15:30:00,DK1,161.0,105.49,,92.69,,,,,161,0,418,2833,7.0,,,81.0
2026-02-04 14:45:00,2026-02-04T15:45:00,DK1,49.0,107.9,,101.35,,,,,49,0,416,2825,7.0,,,81.0
2026-02-04 15:00:00,2026-02-04T16:00:00,DK1,176.0,106.3,,80.11,,,,,176,0,394,2711,12.0,,,
2026-02-04 15:15:00,2026-02-04T16:15:00,DK1,132.0,110.55,,88.17,,,,,132,0,394,2698,11.0,,,81.0
2026-02-04 15:30:00,2026-02-04T16:30:00,DK1,,113.11,27.0,94.01,,,,,0,27,394,2652,11.0,,,
2026-02-04 15:45:00,2026-02-04T16:45:00,DK1,54.0,117.33,,105.79,,,,,54,0,394,2671,7.0,,,
2026-02-04 16:00:00,2026-02-04T17:00:00,DK1,,101.45,101.0,75.0,,,,,0,101,373,2596,,42.0,,
2026-02-04 16:15:00,2026-02-04T17:15:00,DK1,,99.93,40.0,80.0,,,,,0,40,373,2597,,42.0,,
2026-02-04 16:30:00,2026-02-04T17:30:00,DK1,28.0,106.86,,99.4,,,,,28,0,373,2620,7.0,,,
2026-02-04 16:45:00,2026-02-04T17:45:00,DK1,68.0,106.53,,99.24,,,,,68,0,373,2595,7.0,,,
2026-02-04 17:00:00,2026-02-04T18:00:00,DK1,194.0,105.93,,80.0,,,,,194,0,377,2616,,25.0,,
2026-02-04 17:15:00,2026-02-04T18:15:00,DK1,188.0,112.5,,102.59,,,,,188,0,377,2610,7.0,,,77.0
2026-02-04 17:30:00,2026-02-04T18:30:00,DK1,84.0,102.89,,66.95,,,,,84,0,377,2609,,62.0,,81.0
2026-02-04 17:45:00,2026-02-04T18:45:00,DK1,27.0,98.31,,66.0,,,,,27,0,377,2807,,62.0,,81.0
2026-02-04 18:00:00,2026-02-04T19:00:00,DK1,72.0,101.39,,66.0,,,,,72,0,358,2812,,60.0,,58.0
2026-02-04 18:15:00,2026-02-04T19:15:00,DK1,,98.9,,58.17,,,,,0,0,358,2808,,158.0,,80.0
2026-02-04 18:30:00,2026-02-04T19:30:00,DK1,46.0,97.43,,62.53,,,,,46,0,358,2815,,86.0,,80.0
2026-02-04 18:45:00,2026-02-04T19:45:00,DK1,119.0,95.89,,73.64,,,,,119,0,358,2825,,33.0,,81.0
2026-02-04 19:00:00,2026-02-04T20:00:00,DK1,165.0,108.09,,93.38,,,,,165,0,392,2599,20.0,,,58.0
2026-02-04 19:15:00,2026-02-04T20:15:00,DK1,246.0,106.45,,92.06,,,,,246,0,392,2591,20.0,,,48.0
2026-02-04 19:30:00,2026-02-04T20:30:00,DK1,153.0,103.81,,90.8,,,,,153,0,392,2612,16.0,,,48.0
2026-02-04 19:45:00,2026-02-04T20:45:00,DK1,225.0,105.0,,88.49,,,,,225,0,392,2616,20.0,,,81.0
2026-02-04 20:00:00,2026-02-04T21:00:00,DK1,308.0,108.16,,95.14,,,,,308,0,422,2794,16.0,,,81.0
2026-02-04 20:15:00,2026-02-04T21:15:00,DK1,138.0,105.69,,95.13,,,,,138,0,424,2795,16.0,,,78.0
2026-02-04 20:30:00,2026-02-04T21:30:00,DK1,135.0,102.6,,88.61,,,,,135,0,424,2805,20.0,,,
2026-02-04 20:45:00,2026-02-04T21:45:00,DK1,121.0,102.45,,86.1,,,,,121,0,424,2798,15.0,,,
2026-02-04 21:00:00,2026-02-04T22:00:00,DK1,180.0,107.2,,92.71,,,,,180,0,421,2834,20.0,,,
2026-02-04 21:15:00,2026-02-04T22:15:00,DK1,270.0,106.2,,88.2,,,,,270,0,421,2847,20.0,,,
2026-02-04 21:30:00,2026-02-04T22:30:00,DK1,,87.2,41.0,59.79,,,,,0,41,421,2841,,155.0,,
2026-02-04 21:45:00,2026-02-04T22:45:00,DK1,,85.89,,59.79,,,,,0,0,421,2845,,162.0,,
2026-02-04 22:00:00,2026-02-04T23:00:00,DK1,,87.26,65.0,66.0,,,,,0,65,455,2905,,108.0,,
2026-02-04 22:15:00,2026-02-04T23:15:00,DK1,,86.0,65.0,63.87,,,,,0,65,455,2906,,136.0,,
2026-02-04 22:30:00,2026-02-04T23:30:00,DK1,,82.7,,66.95,,,,,0,0,455,2914,,96.0,,
2026-02-04 22:45:00,2026-02-04T23:45:00,DK1,65.0,78.59,,67.62,,,,,65,0,470,2886,,45.0,,
2026-02-04 23:00:00,2026-02-05T00:00:00,DK1,200.0,93.47,,74.9,,,,,200,0,468,2633,5.0,,,
2026-02-04 23:15:00,2026-02-05T00:15:00,DK1,200.0,81.0,,70.94,,,,,200,0,468,2631,,15.0,,
2026-02-04 23:30:00,2026-02-05T00:30:00,DK1,200.0,82.78,,74.31,,,,,200,0,468,2629,,15.0,,
2026-02-04 23:45:00,2026-02-05T00:45:00,DK1,192.0,82.04,,74.32,,,,,192,0,468,2630,,10.0,,
2026-02-05 00:00:00,2026-02-05T01:00:00,DK1,94.0,85.19,,60.26,,,,,94,0,475,2648,,128.0,,
2026-02-05 00:15:00,2026-02-05T01:15:00,DK1,,84.72,,46.87,,,,,0,0,473,2640,,177.0,,
2026-02-05 00:30:00,2026-02-05T01:30:00,DK1,,85.09,,61.26,,,,,0,0,473,2637,,119.0,,
2026-02-05 00:45:00,2026-02-05T01:45:00,DK1,,83.39,115.0,53.56,,,,,0,115,473,2630,,171.0,,
2026-02-05 01:00:00,2026-02-05T02:00:00,DK1,,82.24,217.0,-5.0,,,,,0,217,480,2465,,481.0,,
2026-02-05 01:15:00,2026-02-05T02:15:00,DK1,,81.21,239.0,-5.1,,,,,0,239,480,2450,,471.0,,
2026-02-05 01:30:00,2026-02-05T02:30:00,DK1,,82.61,36.0,53.43,,,,,0,36,481,2456,,157.0,,
2026-02-05 01:45:00,2026-02-05T02:45:00,DK1,,81.27,42.0,5.0,,,,,0,42,481,2466,,401.0,,
2026-02-05 02:00:00,2026-02-05T03:00:00,DK1,,78.19,99.0,2.11,,,,,0,99,507,2373,,409.0,,
2026-02-05 02:15:00,2026-02-05T03:15:00,DK1,,78.4,96.0,10.0,,,,,0,96,509,2392,,356.0,,
2026-02-05 02:30:00,2026-02-05T03:30:00,DK1,,73.57,31.0,2.18,,,,,0,31,512,2386,,365.0,,
2026-02-05 02:45:00,2026-02-05T03:45:00,DK1,,71.29,85.0,-2.0,,,,,0,85,490,2364,,432.0,,
2026-02-05 03:00:00,2026-02-05T04:00:00,DK1,,70.14,153.0,0.0,,,,,0,153,487,2330,,390.0,,
2026-02-05 03:15:00,2026-02-05T04:15:00,DK1,,65.46,125.0,2.29,,,,,0,125,515,2349,,345.0,,
2026-02-05 03:30:00,2026-02-05T04:30:00,DK1,70.0,66.4,,2.28,,,,,70,0,510,2358,,357.0,,
2026-02-05 03:45:00,2026-02-05T04:45:00,DK1,191.0,64.8,,2.3,,,,,191,0,497,2354,,384.0,,
2026-02-05 04:00:00,2026-02-05T05:00:00,DK1,77.0,63.1,,12.72,,,,,77,0,496,2227,,268.0,,
2026-02-05 04:15:00,2026-02-05T05:15:00,DK1,62.0,63.69,,40.17,,,,,62,0,496,2237,,188.0,,
2026-02-05 04:30:00,2026-02-05T05:30:00,DK1,,71.01,56.0,46.86,,,,,0,56,491,2254,,154.0,,
2026-02-05 04:45:00,2026-02-05T05:45:00,DK1,,74.59,120.0,19.95,,,,,0,120,491,2270,,277.0,,
2026-02-05 05:00:00,2026-02-05T06:00:00,DK1,,53.6,253.0,-1.0,,,,,0,253,476,2307,,372.0,,
2026-02-05 05:15:00,2026-02-05T06:15:00,DK1,,66.55,146.0,6.0,,,,,0,146,471,2334,,378.0,,
2026-02-05 05:30:00,2026-02-05T06:30:00,DK1,,74.9,134.0,30.0,,,,,0,134,469,2323,,271.0,,
2026-02-05 05:45:00,2026-02-05T06:45:00,DK1,,81.19,227.0,40.0,,,,,0,227,472,2316,,254.0,,
2026-02-05 06:00:00,2026-02-05T07:00:00,DK1,,91.01,256.0,21.85,,,,,0,256,455,2645,,338.0,,
2026-02-05 06:15:00,2026-02-05T07:15:00,DK1,,100.46,118.0,32.18,,,,,0,118,435,2688,,351.0,,
2026-02-05 06:30:00,2026-02-05T07:30:00,DK1,,99.99,79.0,40.18,,,,,0,79,430,2697,,311.0,,
2026-02-05 06:45:00,2026-02-05T07:45:00,DK1,,101.53,,55.02,,,,,0,0,430,2711,,236.0,,
2026-02-05 07:00:00,2026-02-05T08:00:00,DK1,,95.83,88.0,46.86,,,,,0,88,451,2730,,309.0,,
2026-02-05 07:15:00,2026-02-05T08:15:00,DK1,,100.71,40.0,55.0,,,,,0,40,431,2751,,253.0,,
2026-02-05 07:30:00,2026-02-05T08:30:00,DK1,167.0,96.37,,60.26,,,,,167,0,446,2748,,177.0,,
2026-02-05 07:45:00,2026-02-05T08:45:00,DK1,180.0,95.34,,62.53,,,,,180,0,446,2758,,163.0,,
2026-02-05 08:00:00,2026-02-05T09:00:00,DK1,238.0,110.35,,109.52,,,,,238,0,422,2791,9.0,,,
2026-02-05 08:15:00,2026-02-05T09:15:00,DK1,192.0,109.19,,106.19,,,,,192,0,422,2817,9.0,,,
2026-02-05 08:30:00,2026-02-05T09:30:00,DK1,95.0,108.69,,100.13,,,,,95,0,417,2819,9.0,,,
2026-02-05 08:45:00,2026-02-05T09:45:00,DK1,122.0,108.72,,102.0,,,,,122,0,417,2830,5.0,,,
2026-02-05 09:00:00,2026-02-05T10:00:00,DK1,167.0,113.53,,109.65,,,,,167,0,434,2905,9.0,,,
2026-02-05 09:15:00,2026-02-05T10:15:00,DK1,158.0,109.56,,107.45,,,,,158,0,436,2905,9.0,,,
2026-02-05 09:30:00,2026-02-05T10:30:00,DK1,,100.0,,100.0,,,,,0,0,436,2907,,,,
2026-02-05 09:45:00,2026-02-05T10:45:00,DK1,,106.7,35.0,91.48,,,,,0,35,451,2908,12.0,,,
2026-02-05 10:00:00,2026-02-05T11:00:00,DK1,81.0,110.64,,101.59,,,,,81,0,444,2928,9.0,,,
2026-02-05 10:15:00,2026-02-05T11:15:00,DK1,174.0,109.24,,101.51,,,,,174,0,444,2936,9.0,,,
2026-02-05 10:30:00,2026-02-05T11:30:00,DK1,202.0,109.14,,99.6,,,,,202,0,459,2928,9.0,,,
2026-02-05 10:45:00,2026-02-05T11:45:00,DK1,118.0,109.35,,97.44,,,,,118,0,459,2901,9.0,,,
2026-02-05 11:00:00,2026-02-05T12:00:00,DK1,,105.86,,97.89,,,,,0,0,470,2852,7.0,,,
2026-02-05 11:15:00,2026-02-05T12:15:00,DK1,,104.16,,97.58,,,,,0,0,472,2844,7.0,,,
2026-02-05 11:30:00,2026-02-05T12:30:00,DK1,40.0,103.94,,94.48,,,,,40,0,472,2851,7.0,,,
2026-02-05 11:45:00,2026-02-05T12:45:00,DK1,,103.19,,92.92,,,,,0,0,472,2851,7.0,,,
2026-02-05 12:00:00,2026-02-05T13:00:00,DK1,80.0,109.18,,98.09,,,,,80,0,467,2863,9.0,,,
2026-02-05 12:15:00,2026-02-05T13:15:00,DK1,89.0,109.0,,97.52,,,,,89,0,467,2861,9.0,,,
2026-02-05 12:30:00,2026-02-05T13:30:00,DK1,55.0,101.51,,97.71,,,,,55,0,467,2861,2.0,,,
2026-02-05 12:45:00,2026-02-05T13:45:00,DK1,51.0,100.97,,97.91,,,,,51,0,467,2856,2.0,,,
2026-02-05 13:00:00,2026-02-05T14:00:00,DK1,,97.89,,83.11,,,,,0,0,469,2855,,17.0,,
2026-02-05 13:15:00,2026-02-05T14:15:00,DK1,,99.6,31.0,84.05,,,,,0,31,469,2843,,17.0,,
2026-02-05 13:30:00,2026-02-05T14:30:00,DK1,99.0,100.78,,90.28,,,,,99,0,454,2859,,20.0,,
2026-02-05 13:45:00,2026-02-05T14:45:00,DK1,74.0,101.8,,100.0,,,,,74,0,454,2850,,20.0,,
2026-02-05 14:00:00,2026-02-05T15:00:00,DK1,,101.3,,80.0,,,,,0,0,431,2926,,49.0,,
2026-02-05 14:15:00,2026-02-05T15:15:00,DK1,,102.19,,81.64,,,,,0,0,431,2904,,44.0,,
2026-02-05 14:30:00,2026-02-05T15:30:00,DK1,42.0,103.91,,103.41,,,,,42,0,431,2883,,7.0,,
2026-02-05 14:45:00,2026-02-05T15:45:00,DK1,34.0,110.07,,104.21,,,,,34,0,431,2858,12.0,,,
2026-02-05 15:00:00,2026-02-05T16:00:00,DK1,53.0,110.87,,105.67,,,,,53,0,398,2888,,20.0,,
2026-02-05 15:15:00,2026-02-05T16:15:00,DK1,120.0,114.1,,113.0,,,,,120,0,398,2882,,,,
2026-02-05 15:30:00,2026-02-05T16:30:00,DK1,93.0,124.3,,114.7,,,,,93,0,392,2855,21.0,,,
2026-02-05 15:45:00,2026-02-05T16:45:00,DK1,80.0,123.45,,119.58,,,,,80,0,392,2840,21.0,,,
2026-02-05 16:00:00,2026-02-05T17:00:00,DK1,34.0,121.38,,120.95,,,,,34,0,375,2839,,,,
2026-02-05 16:15:00,2026-02-05T17:15:00,DK1,113.0,124.62,,121.89,,,,,113,0,375,2832,21.0,,,
2026-02-05 16:30:00,2026-02-05T17:30:00,DK1,115.0,136.21,,124.2,,,,,115,0,375,2822,29.0,,,
2026-02-05 16:45:00,2026-02-05T17:45:00,DK1,187.0,147.29,,124.7,,,,,187,0,375,2819,35.0,,,
2026-02-05 17:00:00,2026-02-05T18:00:00,DK1,135.0,137.91,,136.09,,,,,135,0,352,2817,27.0,,,
2026-02-05 17:15:00,2026-02-05T18:15:00,DK1,264.0,135.34,,131.47,,,,,264,0,352,2817,29.0,,,
2026-02-05 17:30:00,2026-02-05T18:30:00,DK1,187.0,133.69,,130.71,,,,,187,0,351,2820,21.0,,,
2026-02-05 17:45:00,2026-02-05T18:45:00,DK1,173.0,129.4,,126.47,,,,,173,0,351,2817,21.0,,,
2026-02-05 18:00:00,2026-02-05T19:00:00,DK1,59.0,133.74,,131.53,,,,,59,0,347,2818,21.0,,,
2026-02-05 18:15:00,2026-02-05T19:15:00,DK1,174.0,130.3,,125.48,,,,,174,0,347,2820,19.0,,,
2026-02-05 18:30:00,2026-02-05T19:30:00,DK1,177.0,128.0,,117.29,,,,,177,0,346,2824,7.0,,,
2026-02-05 18:45:00,2026-02-05T19:45:00,DK1,183.0,126.82,,116.85,,,,,183,0,351,2828,7.0,,,
2026-02-05 19:00:00,2026-02-05T20:00:00,DK1,134.0,129.16,,124.2,,,,,134,0,389,2820,7.0,,,
2026-02-05 19:15:00,2026-02-05T20:15:00,DK1,182.0,160.02,,116.28,,,,,182,0,389,2827,64.0,,,
2026-02-05 19:30:00,2026-02-05T20:30:00,DK1,307.0,161.4,,110.64,,,,,307,0,390,2834,91.0,,,
2026-02-05 19:45:00,2026-02-05T20:45:00,DK1,204.0,115.0,,106.96,,,,,204,0,390,2834,7.0,,,
2026-02-05 20:00:00,2026-02-05T21:00:00,DK1,247.0,133.24,,110.61,,,,,247,0,409,2819,23.0,,,
2026-02-05 20:15:00,2026-02-05T21:15:00,DK1,185.0,110.84,,106.4,,,,,185,0,412,2826,7.0,,,
2026-02-05 20:30:00,2026-02-05T21:30:00,DK1,244.0,109.71,,104.41,,,,,244,0,411,2831,7.0,,,
2026-02-05 20:45:00,2026-02-05T21:45:00,DK1,259.0,108.31,,101.09,,,,,259,0,411,2837,7.0,,,
2026-02-05 21:00:00,2026-02-05T22:00:00,DK1,233.0,129.5,,106.8,,,,,233,0,415,2861,12.0,,,
2026-02-05 21:15:00,2026-02-05T22:15:00,DK1,201.0,110.0,,104.03,,,,,201,0,415,2867,7.0,,,
2026-02-05 21:30:00,2026-02-05T22:30:00,DK1,126.0,109.17,,102.65,,,,,126,0,415,2865,7.0,,,
2026-02-05 21:45:00,2026-02-05T22:45:00,DK1,52.0,106.4,,100.12,,,,,52,0,415,2871,7.0,,,
2026-02-05 22:00:00,2026-02-05T23:00:00,DK1,77.0,108.38,,103.9,,,,,77,0,435,2870,7.0,,,
2026-02-05 22:15:00,2026-02-05T23:15:00,DK1,255.0,106.15,,98.58,,,,,255,0,450,2857,7.0,,,
2026-02-05 22:30:00,2026-02-05T23:30:00,DK1,376.0,122.4,,95.92,,,,,376,0,450,2848,8.0,,,
2026-02-05 22:45:00,2026-02-05T23:45:00,DK1,349.0,100.05,,91.47,,,,,349,0,450,2855,2.0,,,
2026-02-05 23:00:00,2026-02-06T00:00:00,DK1,99.0,111.0,,100.52,,,,,99,0,405,2701,5.0,,,
2026-02-05 23:15:00,2026-02-06T00:15:00,DK1,,96.62,70.0,75.54,,,,,0,70,405,2680,,72.0,,
2026-02-05 23:30:00,2026-02-06T00:30:00,DK1,115.0,109.76,,96.57,,,,,115,0,405,2686,5.0,,,
2026-02-05 23:45:00,2026-02-06T00:45:00,DK1,157.0,109.99,,96.96,,,,,157,0,405,2689,5.0,,,
2026-02-06 00:00:00,2026-02-06T01:00:00,DK1,33.0,104.73,,101.13,,,,,33,0,405,2441,5.0,,,
2026-02-06 00:15:00,2026-02-06T01:15:00,DK1,,103.67,,99.4,,,,,0,0,405,2438,,,,
2026-02-06 00:30:00,2026-02-06T01:30:00,DK1,,98.31,83.0,74.34,,,,,0,83,405,2401,,78.0,,
2026-02-06 00:45:00,2026-02-06T01:45:00,DK1,,97.67,109.0,66.97,,,,,0,109,405,2397,,112.0,,
2026-02-06 01:00:00,2026-02-06T02:00:00,DK1,,98.8,119.0,97.5,,,,,0,119,408,2378,,24.0,,
2026-02-06 01:15:00,2026-02-06T02:15:00,DK1,,97.88,116.0,80.37,,,,,0,116,408,2338,,44.0,,
2026-02-06 01:30:00,2026-02-06T02:30:00,DK1,,101.32,,97.27,,,,,0,0,408,2388,,,,
2026-02-06 01:45:00,2026-02-06T02:45:00,DK1,,98.4,27.0,85.72,,,,,0,27,408,2403,,27.0,,
2026-02-06 02:00:00,2026-02-06T03:00:00,DK1,72.0,100.0,,96.86,,,,,72,0,421,2468,,,,
2026-02-06 02:15:00,2026-02-06T03:15:00,DK1,122.0,100.0,,98.74,,,,,122,0,421,2460,,,,
2026-02-06 02:30:00,2026-02-06T03:30:00,DK1,186.0,103.94,,98.4,,,,,186,0,421,2462,5.0,,,
2026-02-06 02:45:00,2026-02-06T03:45:00,DK1,158.0,100.3,,98.91,,,,,158,0,421,2458,,,,
2026-02-06 03:00:00,2026-02-06T04:00:00,DK1,,99.0,,88.9,,,,,0,0,420,2634,,,,
2026-02-06 03:15:00,2026-02-06T04:15:00,DK1,,98.0,51.0,89.27,,,,,0,51,420,2634,,,,
